reviewerID,asin,reviewerName,helpful/0,helpful/1,reviewText,overall,summary,unixReviewTime,reviewTime
ALPO0F7B7CLBA,081299289X,Old Redhead,0,0,"A story of three woman. One Chinese. The other two Japanese passing as Chinese In America. All three in the entertainment field. The novel is about what happens to them before, during and after World War Two.",5,"Relationships during W.W.II between Japanese, Chinese and other nationalities.",1404518400,"07 5, 2014"
A17C4RWHLKL502,0307460185,P. B. Eyrick,0,0,Great story. I felt I was part of the story as it truly drew me into the lives of the characters.,5,moving story,1397088000,"04 10, 2014"
AC3X9XOJVAVTB,1442402970,"TXSarah ""Sarah""",0,0,It's a very cute story and perfect for Halloween. My 4 year old daughter enjoyed it though only liked reading it once. She said she didn't like the &#34;creepy&#34; pictures.,4,Very cute but not very captivating,1392681600,"02 18, 2014"
A3UIQ1DG8MOREB,1478266015,Beverly Morten,0,0,"This small book holds some great information. It guides you threw spiritual verses and help you understand what you can do to help you wants and dreams come true. There is no outside force, all come from within us. We are the one that can change our life to better or worse. I plan on reading this again and again. Each time my mind will comprehend more of the real secret of the art of believing. Thank you very much.",5,Good reading,1395792000,"03 26, 2014"
A2VCMU9IPIPMHY,B00JNRLOEW,Amazon Customer,0,0,Wow this series blowed me away I loved it man the author hit this one right on the money,5,wow blown away by this box set,1405123200,"07 12, 2014"
A2J6WSX7U92W6H,1494820609,Sharon Duke,0,0,This book didn't tell me much more than what I had been able to find online by Googling. But it does provide me a one-stop place to remind me of the techniques I need. I also like that it comes with free updates when Chromecast changes.,4,Helpful information in one location,1392595200,"02 17, 2014"
AUQFY0EMWIACL,B00HB9E018,Thomas Mobius,0,0,"Get ready for a good dose of good ol' British humour.This is a pretty realistic depiction or corporate London with all its quirks, warts and dark sides. I think I enjoyed how the author fleshes out the character the most - it was very entertaining following Charlie's character. Allen is a very talented writer, with his 'no-holds barred' style, he is definitely one that I'll watch.Entertaining read!",4,"Witty, Slick, Engaging",1398902400,"05 1, 2014"
A21ATVN2BJC01J,1572246456,Fran,1,1,"The author says he is both a scientist and a spiritual seeker. Judging by this book he is 90% scientist and only 10% spiritual seeker. The only reason he gives for rejecting the materialist world view is that it is depressing and renders life meaningless. That's a good reason to be a spiritual seeker, but does not provide evidence for a different world view.The author believes life is meaningless without a belief in life in after death, so he writes about paranormal phenomena, OBEs, NDEs, and so forth. The problem is that he presents no compelling evidence for these things. His scientific side requires him to hedge and examine evidence for spiritual phenomena from a skeptical viewpoint. The author treats telekinesis, clairvoyance, telepathy, remote viewing, OBEs, NDEs, and so forth. But after examining the &#34;evidence&#34; in light if the author's scientific &#34;weasel words,&#34; you are less likely to believe in these things than to accept them as real. Even the author's single so-called PSI experience is very weak and unconvincing.The author states that &#34;after death contacts&#34; would provide the most compelling evidence for an afterlife, and then writes a chapter that concludes not only that there is NO evidence for such, but it is just too hard to study &#34;scientifically.&#34; The theme runs throughout the book that science has led us astray, yet we have no choice but to use the scientific method to set us back on the right path. As a practicing scientist with a reputation to uphold, the author attempts to both criticize science and appease his colleagues at the same time. How can the author believe that science is at once the problem AND the solution?The author's message boils down to this: &#34;I want to believe in an afterlife, and in spite of the lack of evidence I WILL believe because the alternative is too depressing (meanwhile, I will look forward to the day when science gives me a good reason to believe)..",3,Not At All Compelling,1400889600,"05 24, 2014"
A6OSTAN3NPPPB,0765326353,"HB ""HB""",0,0,"This book is probably my number 2 book right now, only surpassed by &#34;The Name of the Wind&#34;.  This is not a lite book, but it is amazing how fast you can fly through it.  Brandon Sanderson is a great author that has developed a form of &#34;magic&#34; that is breathtaking and unique.  I love this series and will be a die hard fan to the end.  Be warned though, that this is supposed to be an epic series with some 10 books (currently only 2 released).  If you have issues with pausing amazing stories right in the middle, then you might want to put this on your wish list and keep and eye on it.  I know that I nearly cried when I read the last page and realized I would have to wait a year or more for the next installment.This book will refresh anyone's love of fantasy!",5,"Amazing book, but reader beware",1402358400,"06 10, 2014"
A2J3F6VICYU00C,1416577572,Robert Sparrenberger,0,0,"Endless action again. It gets tiresome and Reilly tries to throw a few twists in there but at times the list of bad guys are too many to keep track of. Overall, a good ending to the series.",4,One More Time,1391472000,"02 4, 2014"
A1VCAOFHSTNK6G,1422168166,"Big Data Paramedic ""Chandra""",5,7,"The book is a good primer to understand Big Data. Just like every early stage revolutions, Big Data has been equally misunderstood even among tech and business saavy people. For many Big Data , Data Science, Analytics are all interchangeable terminologies. This book takes care of that and lot more. Everyone will learn quiet a lot about Big data from this book,but specifically it is targeted for The Decision Makers.The most interesting feature in the book are the real world corporate examples ; stories to emphasize the point of view that makes it an interesting read for everyone. The slim 175 Pages is split across 8 Chapters:CHAPTERS:1. Why Big Data Is Important to You and Your Organization?2. How Big Data will change your job, Your Company and Your Industry?3. Developing a Big Data Strategy4. The Human Side Of Big Data5. Technology For Big Data6. What It takes to Succeed With Big Data7. What You Can Learn from Start-ups And Online Firms8. What You Can Learn From Large Companies: Big Data and Analytics 3.0.NOW FOR THE DETAILS :Chapter One : This is the superficial section of the book; The author does not use the boring Twitter data feed, Enormous Facebook data as an example which seems to be the staple diet for all Big data articles. Explains the difference between traditional analysis Vs Big Data . Cautions rightfully about Vendors who use the term ""big data"" on totally unrelated topics so can get your attention, ear and business.Chapter Two And Three: Goes over who will be impacted by Big data (Ex : If you move things, If you sell items, If Money is involved) and how . The nice examples involves Scenarios so everyone can relate to his business in some form or Other. This is a primer on the larger objectives around which you build your Big Data strategies . Do you want to save Money? Or is it that you want to introduce new product ? and so on. The sections are backed by tons of examples ( For that Matter, the entire book is one large story telling examples).Chapter Four And Five :  It is in a nutshell about ""Data Scientist"". Who they are, and more importantly who is 'not a data scientist', The Shortage of getting resources, how it can be solved. If you want to be a data scientist, read this section, It explains how sizzling hot you are going to be. For a company , be cautious. The chapters go around  Hadoop and the technology that goes with it. Hadoop, Map reduce, how Big data will coexist with Data warehouse and so on. As an IT person , you should find this very useful.Chapter Six / Seven /Eight : Is a little more deeper analysis of the factors to have a successful Big data . The Data you need, the leadership you need, the type of Human resources need etc. The chapters are  glowing eulogy about the successful companies like Linkedin and the takeaway companies can leverage. If you are decision maker every of these chapters are interesting.Having said that, there is a better book on the same topic, which isBig Data: A Revolution That Will Transform How We Live, Work, and ThinkOn a personal note, My interest on big data spiked after the Harvard Business Review article which predicted Data Scientist as the sexiest job of the 21st Century. From there on. have been reading several books on these topics and hope to be a Cloudera Certified developer soon .",4,Panoramic Birds Eye View Of Big Data,1390435200,"01 23, 2014"
A36WJCEZEJMA0P,B00JIV2YA6,S&Ms Book Obsessions,0,0,"I had never read Ella Frank before and wasn&#8217;t even sure what to think when reading the synopsis.. After reading it, I don&#8217;t think the blurb does it justice. This book felt like it was written as an erotic suspense with lots of twists and turns. I was gripped by the story from the beginning and could not put it down. I think it should have been said that this is a student/teacher romance. BUT don&#8217;t allow preconceived notions to let that turn you off&#8230;. trust me, this isn&#8217;t what you&#8217;re thinking. This book wasn&#8217;t what I was expecting and I couldn&#8217;t be happier about it.In the beginning, we meet Addison (Addy) and it&#8217;s pretty clear she is in a mental institution. Her doctor &#8220;Doc&#8221; is trying to get her to talk and she seems to be in some kind of psychosis where she won&#8217;t speak. I was really excited that the book just throws you off the cliff and you have to try and figure out what is happening. From the beginning all you know is that something is wrong and you want to know how she got there. The most intriguing part of the beginning of the book is that Addy keeps thinking she&#8217;s alone and &#8220;he&#8221; is gone. The first three chapters of this book set an amazing tone of the story that follows. Addy was a dark and sexual character to get inside. I was captivated by her maturity even though she was young. I loved how she was so bold and not embarrassed by her body or her desires.Mr. McKendrick wasn&#8217;t at all what I was expecting. When someone says student/teacher romance I immediately think the guy is going to be a sleazy creep. I assume he is preying on an innocent girl or taking advantage of a vulnerability. I can honestly say those thoughts NEVER crossed my mind with him. I felt like from the beginning he was trying to thwart Addy&#8217;s advances. He was very clear that she was his student and it wasn&#8217;t going to happen. He kept his distance and told her &#8220;no&#8221; repeatedly. I loved that he wasn&#8217;t your typical guy looking for a young piece of a**. He was a man, who&#8217;s heart connected to Addy&#8217;s. I fell in love with Mr. McKendrick and I am not even the least bit ashamed. He does reveal his first name in the book, but it&#8217;s such an intimate scene I&#8217;ll let you find that out on your own.I am not even a little sorry at how much this book turned me on. I think I even said I was going to make my husband tell me &#8220;no&#8221; over and over again after I finished this book. I have never been so turned on in my life by a man trying to stop a woman&#8217;s sexual advances. The tease, the build up, and the sex are 5 of 5 stars. My vagina and I were totally in agreement that this book was a sexual beast.For me, this book was an A. The story was suspenseful and captivating and I couldn&#8217;t stop reading. I was wrapped in the mystery of what happened to Addy and why Mr. McKendrick was missing. I didn&#8217;t see how this book was going to play out from the beginning, so I loved that it kept me on edge. I read this book in a day and was angry at myself for finishing it so fast. I don&#8217;t know about the author&#8217;s other books, but this blew me away. If you are looking for book that has a lot of heat, and a bit of a thriller aspect to it, then this is it! Loved it from beginning to end.",5,I&#8217;ll teach you how to come with a man inside you&#8230;,1398211200,"04 23, 2014"
A1PV7O0WEA03RI,B001P2ZSBS,Thea,0,0,My son recommended this book and I am really glad that I ordered and read it.  It was not at all what I expected and the losses in the book were more than I had thought there would be.  It seemed very realistic,5,Great Read,1389916800,"01 17, 2014"
A2PD27UKAD3Q00,0425266877,"Wilhelmina Zeitgeist ""coolartsybabe""",1,1,"&#34;Shadow Catcher: A Novel (Nick Baron Series)&#34; by James R. Hannibal is a really amazing and exciting military story. It's a multi-layered story that kept me captivated and on edge the whole way through. I was so into this story before I was even half way through the Prologue. If you love military themes and are a fan of edge of you seat thrillers then by all means, you must read this book!To sum this book up in one word: WOW!",4,Amazing And Exciting,1395792000,"03 26, 2014"
A7WNQN5D1E4HW,0307719391,Erin Davies,1,2,"On December 7, 1941 the United States of America was suddenly and deliberately attacked by naval and air forces of the Empire of Japan. Stationed at Pearl Harbor, Morris Sullivan owes his survival to Robert Dobbins, a black seaman who died pulling his comrades from the water. Seeking closure, Morris is determined to thank Robert&#8217;s family for his sacrifice, but his effort to honor a fallen hero blooms into a romance that will define the man he becomes and challenge everything he believes.Spanning the better part of five decades, A Life Apart, is a tedious historical, but under that it is a heartbreakingly beautiful novel of prejudice, strength, forgiveness and love that defies convention. I personally found Marlow&#8217;s peppering of the story with tenuously relevant headlines from the 40s, 50s, 60s and 70s distracting, but the depth and earnestness of the love triangle she created between Morris, Beatrice and Agnes provided a powerfully moving thesis that struck me to the core.",4,A Life Apart: A Novel,1399075200,"05 3, 2014"
A3MVIEPWQFIKP2,146108086X,Rich,0,0,Once again Joseph Duncan has me hooked. Now I'm waiting for the next book to come out. I love this series.,5,Enthralled,1392508800,"02 16, 2014"
A3O3F5R14BPOPP,1494240491,Nicole K.,0,0,"If you are wanting a book that will make you laugh and has no cliffhanger this is your book. I was wanting a fun easy read and had this sitting on my kindle so decided to give it a read. My only complaint is I wish I had read it sooner. Trent was nothing but amazing and when you put Ellen and her best friend Amy together you couldn't help but wish they were your best friends.Rating: 5 hilarious starsPOV: All 1st and mostly in Ellen POV with a couple in Trent POV.Series: Yes, The Infamous series#1: The Infamous Ellen James (Ellen and Trent story)#2: Avoiding Amy Jackson (Amy and James story)Cliffhanger: NoHEA: YES!!!! The epilogue was amazing and even though i was already in love with Trent it made me love him even more.",5,Will make you laugh,1399075200,"05 3, 2014"
A1ZNRZ8QXB7FX7,1480049522,J. Benner,0,0,"As usual Vicky weaves a wonderful story first by getting to know the subject really well, then caring about telling about their lives in a deeply personal way. I knew from her blog that she was a friend of Comer, and a very good one at that, but as a writer she still has a special way of wanting to write about someone with depth and caring. It wasn't just words on paper, she made his experiences come alive and you really cared what happened. If history could have been taught in school this way, I would have paid more attention. I almost didn't read it because I'm not a history buff. At all. I shy away from these things. But because it was Vicky who wrote it and I loved her other books, I felt I should give it a chance. I am glad I did. She's a wonderful writer, but she also had wonderful material to work with. Give it a try. I don't believe you'll be disappointed.",5,"Awesome book, even if you're not into war stories",1402012800,"06 6, 2014"
A2NXKCVP8GL4ZX,1630350192,Dianna Malone,3,5,This is getting to serious. I can't wait to find out who is wanting Avery dead. I need the next book now! Can't wait! H.M. Ward is keeping us on our toes trying to figure out what will happen next.,5,OMG!,1393200000,"02 24, 2014"
A1P0WTWLLJE7VH,0989148912,alice,1,1,"Thoroughly enjoyed this Lei Crime Companion novel about Marcella.  Turns out she was even more interesting than I expected.  Thought she was just interested in nothing but career, and I had it all figured out, but I was wrong.",4,Stolen in Paradise,1395619200,"03 24, 2014"
A1YUKD9YI72CPJ,147824738X,"Amazon Customer ""Bonnie K""",0,0,"I enjoyed the story, but some of it was a little goofy at times when she dressed as a stableboy.  It didn't fit.  It was typical of this genre, nothing outstanding, but I enjoyed.",3,"enjoyable,",1402358400,"06 10, 2014"
A3E5GF0UKRC1MG,0529064634,NH Grandma,0,3,"What can be said that would amply describe the treasure that is in the Bible. It is the inspired Word of God - the Creator of all things, and given to us for our daily bread.",5,Greatest Book of All Time,1394409600,"03 10, 2014"
A3JHL9MU889QYR,0972121153,Always learning,0,0,"As stated with other books of this series, I'm greatly enjoying the fun and relaxing style of writing as well as references to the church.  Spot on, Mark!",4,Love the series,1403654400,"06 25, 2014"
A35CC2LV7L5GFE,B00JGEMNOC,Jaime @FTLOBbyJBlog,0,0,"This story started off a little slow for me and at times the dialogue was a little stiff, making it almost seem forced. The further I read the more interesting and natural the story became. I loved the brothers and roommates in their own ways but I had a particular fondness for George and the prank wars between him and Kyle. Dean seemed like he was just trying to look out for Kyle but in doing so he didn't leave a lot of room for her to make her own decisions and I think it was actually doing more harm than good.I still have questions about the night that Kyle regrets the most in her life it just seemed liked we didn't get a lot of details of the aftermath or in fact the aftermath wasn't as serious as it seemed to be to affect Kyle in such a strong way. I was also a little confused about her family's reaction to Nick. One minute it seemed like they wanted her to stay away from him and the next it was like they just wanted her to move on from her previous relationship and get a boyfriends already.I loved Kyle but frankly he's still sort of a mystery to me. He's totally swoonworthy, I mean really a British accent, yes please. He is also patient and kind but persistent in his efforts to make Kyle understand how much he cares about her.Now can we talk about the last chapter and the ending? I have so many questions about Nick's sudden 360, what happened, what's going on? Then the way the book ended, say what? I was not expecting that at all and now I'm biting my nails to find out what happens next.Over all I think this was a great debut and I could see the growth of the author from the beginning to the end of the book. I look forward to what she brings us in the next installment.*I received an ARC from the author/publisher in exchange for an honest review",3,3.5 Stars A great debut,1396483200,"04 3, 2014"
AHCHCJ5E8AJHQ,B00DXOJIKS,Mona Roberts,0,0,The Colorado Brides Series is wonderful. I really enjoyed reading these. I would highly recommend this series of books to read.,5,Great,1395360000,"03 21, 2014"
ANTWMBKHBVJIO,1494969114,Patricia M. Moore,2,3,"One of the Best! You feel like you are actually experiencing what the Character is. Can't recall when I read a book and felt good afterwards. She knows how to end a story! Beautifully written, I will be sure to read her other works. Thank you!",5,Gosh this was good!,1390521600,"01 24, 2014"
A28P0TZWR8X4E,1480186120,D. Reichert,0,0,"Hands down, the funniest series ever! How Tara makes me stop reading several times in the same chapter so I can stop my laughing is amazing lol. I love this series so much and recommend it to my friends who are looking for a great series that is tons of fun! when Drew talks about the guys at the hardware store having a candlelight vigil over the swing, I could not stop laughing and it makes me laugh even now lol this is a must read!",5,OMG Drew!,1394236800,"03 8, 2014"
A2A0J3C8VFPUXQ,B00LF2PL0Q,Justin Matthews,0,0,"After Receiving an advance copy of this book, I have to say that I want more!  I really like this story of the &#34;special people&#34; who are just learning about their abilities.  The Characters are vivid, and easy to read.  They feel tangible, as in, I can feel the people and their struggles.  The only complaint that I have for this book, is it is way too short.  This feels like the first 1-2 chapters of a larger book, and I was disappointed at the end.  I was left hanging, hoping for some more short stories soon.  If you are a fan of Becca's like I am, pick this up and read it.  If you need a longer story, wait for the next one to come out and then read them both at once.",4,A short story that begs for more...,1404691200,"07 7, 2014"
AGBGV16NY06FW,B00H49GO8M,Cyn,1,1,"I was given this book by the author for a honest review.WOW this book started off and didn't stop through out it. It starts out with Kate being chased by men and Ethan saving her and helping her look for his brother. She doesn't trust him due to what his brother said. The men chasing didn't stop there, they turn up every time you turn around, throw in a few Indian children, a wild wolf, ghost, spirits and a few other things and you have a great read. You find yourself pulled into the story, looking for the brother who is looking for gold, but really wanting to find the father, seems everyone is looking for Ethan brother but not all for the same reason.There is all the romance you could ask for, the good and the bad along with the sad, throw in a little humor and you have a good read. Kate finds out a few things about Ethan's past that she doesn't know if she can forget much less forgive. To find the answers you will have to read the book. I promise you will not be disappointed.",5,A great book,1390694400,"01 26, 2014"
A5MZ6LAN8DX6M,0316218952,Patrick C. Weidinger,0,0,"Okay book, but totally unremarkable like so much modern literature.  I can barley remember what it was about.",3,but totally unremarkable like so much modern literature,1404691200,"07 7, 2014"
A1WR183VN5WNG0,B00HDD5NHC,Linda Patterson,0,0,I enjoyed reading the story even when I knew how it was going to end. The way the author writes keeps you wondering if you are correct in your thoughts.  Very good twisting of this an that.,3,Who gets to keep it?,1395964800,"03 28, 2014"
A3P4BJ6GBH7KIW,B00IJHR28E,Becky C,0,0,"Briar Rose is a combination Bed and Breakfast and a D/s training school. When Parker begins to doubt himself as a sub his Dom Gaston reaches out to Matt and Adam, the D/s couple who own Briar Rose for help. Dom Matt involves his sub Adam in the plans for how to train Parker to come on command without any penetration or touch to his cock.The strategy they come up with involves strict discipline and the use of toys. When Gaston and Parker agree to the lessons they ask for demonstrations, so the reader gets two views of the same scene, once with the experienced couple and again with the trainees.Gaston has to convince Parker that if they do not achieve their goal they must put this behind them and move on. Parker, on the other hand, feels he should leave Gaston so he can find a sub who can follow any command Gaston cares to give. Either way, it&#8217;s up to Gaston to make Parker feel successful.This is a very, very sexy story. It comes close to porn without plot but doesn&#8217;t take that one extra step off the cliff, remaining grounded in the story of BDSM training. I really want more books about the Briar Rose, Matt, and Adam.",5,One of Sean Michael's best,1394150400,"03 7, 2014"
A1SIP2N8ACHNX8,1580175988,Miss Blackheart,0,0,"This book is a wonderful resource for any questions you might have about how to crochet but it is not a &#34;how to&#34; book that will teach you.  As a long time knitter, I ordered this book to learn crochet - not the right book for that.  Once I have mastered the basic skills, I think this will be an excellent resource - but I've had to go elsewhere to learn the basics.  Illustrations are also a limited and not easy to follow.",3,Not for Beginners,1389484800,"01 12, 2014"
A2LM1HE1HAXMVB,0393239357,A. Menon,3,5,"Much about the world always stays the same but in the background there are often big trends that are hard to see when in the thick of it.  In the Second Machine Age, authors Erik Brynjolfsson and Andrew McAfee try to distinguish the forrest from the trees and discuss whats happening in the new digital age and how it is affecting us all economically.  This book discusses business trends and what is happening in information technology and analyzes it from the viewpoint of economics.  It gives perspective on the labour market, the rise of inequality, the needs of the new economy and the policies we should consider in this new environment.  It is always sensible and does its best to discuss issues evenly.  Despite us all living in this new technological age it is difficult to take a step back and try to get a true appreciation of whats going on is challenging.  This book aids in that process and helps frame the issues for the reader to think about.The authors start by considering human progress through our history.  They show how population growth as well as our social developement (as considered by Ian Morris in &#34;Why the West Rules for Now&#34;) has grown exponentially from the first industrial revolution and they discuss the technology and process that got us here.  The authors then discuss their experiences in the present and the journey they took in one of google's automated vehicles.  The author's argue that such applications of technology were not possible in the recent past but the exponential growth of computational power has enabled us to start doing things that seemed impossible just a few years ago.  They discuss the amazing progress in robotics and AI in the last few years and how this progress is just the beginning.  They give some metrics about how much information is getting digitized and how with the price of memory and processing going to 0 how much we have increased in terms of cataloguing.  In particular statistics like 10% of all the photos ever taken were taken last year with more photos taken every 2 minutes than in the entire 19th century.  The digitization of our daily lives is hard to fathom but when put in such terms the magnitude is astounding.  The authors then discuss innovation.  Recently the limits of human progress has been a hot topic of debate.  Robert Gordon recently questioned whether growth was sustainable and has argued the current growth trends and productivity enhancing innovations pale in comparison to the technologies of upheaval in the past.  The authors argue against this perspective and discuss the idea that growth comes from recombining old good ideas into better new ideas and how given how many more people are being brought into the new economy with the barriers to entry being low in the digital economy meaning we are in a new digital age of progress and we are at the beginning still.  The authors discuss how GDP as a measure is insufficient and how there is enormous consumer surplus created from recent technologies.  They discuss how the economy has migrated from rival to non-rival meaning that in the new economy the things we often value the most have negligible marginal cost of production.  An example being Wikipedia might destroy GDP by removing the need for labour for encyclopaedia britannica but has created massive consumer surplus for people at large.  The authors discuss how the new economy creates enormous economies of scale and as a result the distribution of incomes will be fundamentally altered as gains are not attributed to relative productivity but go to the very top at the expense of the rest.  The repurcussions being that average and median incomes continue to diverge and there is little natural reversion in that process.  The authors discuss what they think are ways for people to adapt to the new economy.  They give basic examples of how right now, at the core, people using machines are the ones enabled we are not in a machines purely replace people world.  The authors are very even and do not conclude that supply side innovations naturally create demand for labour and how fast innovation can run the risk of constantly leaving a portion of the population behind the production frontier.  At the same time the authors discuss ways in which we can address some of the adverse consequences of the digitization of the economy through intelligent policy.The Second Machine Age is a must read for those thinking about how the world has been changing since the dawn of the internet.  It is hard to not be convinced by much of what the author's discuss and the book is full of insight the reader can easily take away after reading.  It gives food for thought about what skills we should always be thinking about adding as well as broad social policy we might need for the future that has been different from the past.  This is one of the best books I have read in a while.",5,Excellent overview of developements in and repurcussions of digital age we live in,1392422400,"02 15, 2014"
A3A6C58USZGUY6,B00L2024XI,Book Addict,0,0,"Jessica Wood has done it again. I knew I was dying for more after I finished Chase 1. But what I didn't expect was what I just read with Chase 2. Besides being hot, there was a twist I did not see coming. I loved how the author went from past to present, giving some feedback on the characters past which helped understand the twist. The unchanged in this one was bigger then the first. It left me with my jaw on the floor. I'm beyond dying for volume 3 now. Regardless of this being a short read, this was an amazing short read. I highly recommend this book.",5,"OMG What an unexpected twist, didn't see it coming",1402963200,"06 17, 2014"
A2VS6B6P1LV5Q5,1483996204,Don L,0,0,"I most definitely recommend all jack noble books by L T Ryan. Exciting and intriguing is one way of describing his work, but you need to experience his writing first hand!!!!",5,Worth reading,1401840000,"06 4, 2014"
A1P09MFZZWVHNJ,0062070401,e sunderman,1,1,I bought this and the Lost in Babylon in audio for my 10yo and WOW!!  he really loves it.  He listens to them over and over and says he can close his eyes and feel the book happening all around him while he listens!  THAT-- is pretty cool~,5,Great Book!!,1395187200,"03 19, 2014"
A3Q8AOCIRVC78B,B00E9YKGAC,Blaltimore Phil,0,0,"If you read the first book I don't think the second book will disappoint. Sakavic has captured the language of youth making it all the more real. A word of caution. You do have to place close attention to the background character explanations to get various relationships. This enables you to follow certain sequences. Admittedly, the author could have a bit more clarity in this area. Eventually, though, you figure it out.The problem I have with a series is when you have to wait for the final installment. It's rather a let down. But, I did read the conclusive segment should occur sometime January, 2014. I can hope. I have one issue with the second book that did follow a conventional mind set that bugs me.  Nicky(Neil's teammate and openly gay character) rants to Neil about the only way Neil will have a happy life is having a significant other.  Otherwise, this dooms Neil to a joyless life. I've commented on this issue previously in other critiques. Are you telling me that even thought I have decent caring friends, a purposeful life, a loving relationship with myself open toward the other  that if I 'don't have someone' I'm doomed to a miserable life.? Listen up. There are people who lead a happy existence with caring attachments and are ok. Don't get me wrong. It is desirable to have a partner but not a need to prevent a fulfilling life. I'll stop now.Ah, don't let me distract from the fact that I still consider the second book highly recommendable.",4,"Ok, I'm left hanging  since the last book is yet not available.",1388793600,"01 4, 2014"
A18JHVX925K101,B00D7Z4FW4,Dii,2,2,"Erin McCarthy brings another wonderful New Adult contemporary romance to life with Believe, the third book in the True Believers Series. Two young people, damaged by their pasts find a friendship that relieves their feelings of isolation. As Robin and Phoenix find true acceptance with each other their feelings grow and they find love, even though neither believes they are deserving of it. Robin, a college student who became the campus party girl made a drunken mistake one night that will change her life and possibly destroy her best friend. As it haunts her every day, she isolates herself from those around her and vows never to drink again. Enter Phoenix, just released from prison, alone, with nothing but the borrowed clothes on his back, and a couch to sleep on at his cousins&#8217; house. Phoenix seems to be in control of himself at all times, until any type of spark ignites the rage he keeps bottled up inside. Will these two find the support they need from each other or will they need to face their demons alone?Filled with angst, anger, guilt, and the tenuous threads of love, Believe is the story of two individuals who must learn to love themselves and accept that their own shortcomings are their greatest enemies while accepting that they are worthy of love that is given freely.Erin McCarthy has done a wonderful job creating characters that feel real and could be someone one could find on any campus when first cut loose into the world. Using the POVs of both main characters further illustrates her ability to give life to her tale. The fact that I wanted to shake them both one minute and hug them the next, means I was in the moment from start to finish. Her world is like a tour of campus life, the friendships and bonds, the turmoil of being a young person out on their own in a world they were not expecting. Another great read from this talented author.I received a review edition from PENGUIN GROUP Berkley, NAL / Signet Romance, DAW/Intermix in exchange for my honest review.",4,"Sweet, Emotional, Romantic",1391126400,"01 31, 2014"
A1VW2N1PBTBO62,1741796962,Broadsworddiva,1,1,"I'm an avid traveler and ALWAYS am pleased with the Lonely Planet series. This book was excellent for the RV roadtrip I took last summer through Alaska. Always full of recommendations and spot on. Thanks to this book, we did not miss out on the town of Hope, which ended up being our favorite stop. If it hadn't been for this book, we would have missed out on that gem!",5,Any Lonely Planet book is worth it!,1392249600,"02 13, 2014"
A1R5HCZNCWHFGK,0007444117,Laura Barthol,2,4,so tris dies for no reason... and then she doesnt come back... and she died for no reason... bad. LET TRIS LIVE!!!! IT WAS A MISTAKE!!! tris better be alive and there better be a next book because i will never forgive veronica roth for killing her. you dont kill the main charachter. NO,4,...,1397865600,"04 19, 2014"
A1AIA0J6B2AGCM,B00L9S5OF8,lovestoread,0,0,This is the first work by this author that I've read and I was not disappointed. The story line was good ( don't you wish there really was a website like that?) even though it was a little predictable.I'm intrigued enough to be on the hunt for the second installment -I hope it's not a long wait.,4,"More, please............NOW",1404086400,"06 30, 2014"
AA5WGF8UQU9YX,B00KFUJX58,Erin Fisher,0,0,"5 &#34;lobster&#34; stars!!!I'm in love with Justice Drake! This story was HOT, heartbreaking, beautiful and so much more! I was sucked in from the beginning and couldn't put it down until I was finished! Had some crazy things I didn't see coming and what an ending! Just perfect!",5,"5 ""lobster"" stars!",1403481600,"06 23, 2014"
AUJWCB9MLDWCP,B00I6ZS6IE,Rita,0,0,I love it! rock and roll + time travel = Love. I really enjoyed Megan and Davy's built up to romance. I love the twist. Who hasn't dreamed about time travel where you find you true love.I received a copy of this book for a honest review.,5,Not what I expected,1393200000,"02 24, 2014"
A22H4HI9GWAEJS,1476712913,Amazon Customer,1,1,"The action continues as the forces affecting HP and his sister, Rachel, reach out internationally to keep the tension level high. With the evil forces of the game in the background, fate seems to turn against Rachel as she fights to do her job safeguarding government officials and HP is set up as an apparent murderer in the Emirate of Dubai. Technology is at the forefront again as too many people are not what they seem, and a large tech company works a dark magic through the web. The action flows fast and furious as parallel story lines proceed in alternating paragraphs. It is an unusual and very effective technique to engross the reader and heighten the level of tension. I was exhausted when I finished the book, but eager for more.",5,The Excitement Continues,1389052800,"01 7, 2014"
A3444H23TJFGKN,055341920X,julieblue,1,1,It ends the trilogy well. Still has unexpected turns that keep you on your toes and licking your lips! Awesome,5,lovey ending,1401840000,"06 4, 2014"
A17YWP0TOP43LH,1590202457,"Cyndy Beedell ""Cyndy""",0,0,Susan Hill is a great writer.She comes up with original story lines and keeps you enthralled from beginning to end !,5,Good reading,1403481600,"06 23, 2014"
A18BQ0IVTX404E,B00DUJDK3W,Julie DeAngelo,0,0,This is such a cute and fun read.  It takes me out of my hectic day of work and kids and lets me go into a whole other world.  I love this type of hot romantic fun comedy.,5,Great read,1395878400,"03 27, 2014"
